Index,Zip Code,Students Standard Exceeded_math2022,Students Standard Met_math2022,Students Standard Met and Above_math2022,Students Standard Nearly Met_math2022,Students Standard Not Met_math2022,Students with Scores_math2022,Percentage Standard Exceeded_math2022,Percentage Standard Met_math2022,Percentage Standard Met and Above_math2022,Percentage Standard Nearly Met_math2022,Percentage Standard Not Met_math2022,Median Mortgage
1067,95307,290,791,1081,1714,3606,6401,4.530542103,12.35744415,16.88798625,26.77706608,56.33494766,313000
1068,95310,29,33,62,90,112,264,10.98484848,12.5,23.48484848,34.09090909,42.42424242,379500
1069,95311,1,3,4,9,22,35,2.857142857,8.571428571,11.42857143,25.71428571,62.85714286,252400
1070,95313,19,44,63,65,134,262,7.251908397,16.79389313,24.04580153,24.80916031,51.14503817,494000
1071,95315,72,168,240,338,711,1289,5.585725369,13.03335919,18.61908456,26.22187742,55.15903801,273000
1072,95316,37,81,118,191,428,737,5.020352782,10.99050204,16.01085482,25.91587517,58.07327001,375000
1073,95317,13,15,28,37,30,95,13.68421053,15.78947368,29.47368421,38.94736842,31.57894737,425000
1074,95318,7,6,13,13,10,36,19.44444444,16.66666667,36.11111111,36.11111111,27.77777778,241500
1075,95319,2,12,14,62,176,252,0.793650794,4.761904762,5.555555556,24.6031746,69.84126984,194700
1076,95320,136,259,395,390,503,1288,10.55900621,20.10869565,30.66770186,30.27950311,39.05279503,448000
1077,95321,7,12,19,31,88,138,5.072463768,8.695652174,13.76811594,22.46376812,63.76811594,330900
1078,95322,36,90,126,216,617,959,3.753910323,9.384775808,13.13868613,22.52346194,64.33785193,354500
1079,95323,106,134,240,181,161,582,18.21305842,23.02405498,41.2371134,31.09965636,27.66323024,451400
1080,95324,70,196,266,298,556,1120,6.25,17.5,23.75,26.60714286,49.64285714,313200
1081,95326,80,188,268,330,607,1205,6.639004149,15.60165975,22.2406639,27.38589212,50.37344398,366500
1082,95327,13,26,39,54,105,198,6.565656566,13.13131313,19.6969697,27.27272727,53.03030303,271800
1083,95328,60,91,151,135,142,428,14.01869159,21.26168224,35.28037383,31.54205607,33.17757009,306000
1084,95329,3,20,23,37,79,139,2.158273381,14.38848921,16.54676259,26.61870504,56.83453237,284400
1085,95330,389,584,973,968,1456,3397,11.45128054,17.19163968,28.64292022,28.49573153,42.86134825,431400
1086,95333,15,33,48,104,194,346,4.335260116,9.537572254,13.87283237,30.05780347,56.06936416,274600
1087,95334,125,269,394,495,983,1872,6.677350427,14.36965812,21.04700855,26.44230769,52.51068376,246500
1088,95336,334,753,1087,1691,3004,5782,5.776547907,13.02317537,18.79972328,29.24593566,51.95434106,398100
1089,95337,264,449,713,700,903,2316,11.39896373,19.38687392,30.78583765,30.22452504,38.98963731,466500
1090,95338,72,100,172,180,281,633,11.37440758,15.79778831,27.17219589,28.43601896,44.39178515,320800
1091,95340,414,683,1097,1356,3162,5615,7.373107747,12.16384684,19.53695459,24.14959929,56.31344613,300400
1092,95341,189,465,654,864,1431,2949,6.408952187,15.76805697,22.17700916,29.29806714,48.5249237,232400
1093,95348,151,263,414,645,1439,2498,6.044835869,10.52842274,16.57325861,25.82065653,57.60608487,273400
1094,95350,541,1008,1549,1715,3408,6672,8.108513189,15.10791367,23.21642686,25.70443645,51.07913669,309800
1095,95351,170,538,708,1100,3133,4941,3.440599069,10.88848411,14.32908318,22.26269986,63.40821696,241800
1096,95354,137,205,342,370,919,1631,8.399754752,12.56897609,20.96873084,22.68546904,56.34580012,280500
1097,95355,838,1032,1870,1448,2407,5725,14.63755459,18.02620087,32.66375546,25.29257642,42.04366812,359200
1098,95356,240,362,602,461,628,1691,14.19278533,21.40745121,35.60023655,27.26197516,37.13778829,389900
1099,95357,69,208,277,380,882,1539,4.483430799,13.51526966,17.99870045,24.69135802,57.30994152,340300
1100,95358,249,421,670,813,1716,3199,7.783682401,13.16036261,20.94404501,25.41419193,53.64176305,319900
1101,95360,68,205,273,442,915,1630,4.171779141,12.57668712,16.74846626,27.11656442,56.13496933,298300
1102,95361,339,564,903,812,1058,2773,12.22502705,20.33898305,32.5640101,29.28236567,38.15362423,407700
1103,95363,155,386,541,821,1654,3016,5.139257294,12.79840849,17.93766578,27.22148541,54.84084881,360300
1104,95365,15,84,99,158,277,534,2.808988764,15.73033708,18.53932584,29.58801498,51.87265918,183900
1105,95366,424,539,963,627,674,2264,18.72791519,23.80742049,42.53533569,27.69434629,29.77031802,522100
1106,95367,122,287,409,462,841,1712,7.126168224,16.76401869,23.89018692,26.98598131,49.12383178,344800
1107,95368,115,230,345,354,610,1309,8.785332315,17.57066463,26.35599694,27.04354469,46.60045837,349000
1108,95369,6,5,11,10,17,38,15.78947368,13.15789474,28.94736842,26.31578947,44.73684211,339200
1109,95370,142,236,378,388,570,1336,10.62874251,17.66467066,28.29341317,29.04191617,42.66467066,342700
1110,95372,23,74,97,100,114,311,7.395498392,23.79421222,31.18971061,32.15434084,36.65594855,317000
1111,95374,0,5,5,15,38,58,0,8.620689655,8.620689655,25.86206897,65.51724138,357300
1112,95376,536,1022,1558,1627,3449,6634,8.079589991,15.40548689,23.48507688,24.52517335,51.98974977,454200
1113,95377,345,476,821,628,748,2197,15.70323168,21.66590806,37.36913974,28.58443332,34.04642695,594900
1114,95379,36,99,135,113,161,409,8.80195599,24.20537897,33.00733496,27.62836186,39.36430318,319000
1115,95380,208,460,668,842,1790,3300,6.303030303,13.93939394,20.24242424,25.51515152,54.24242424,319900
1116,95382,454,673,1127,987,1713,3827,11.86307813,17.58557617,29.4486543,25.79043637,44.76090933,374600
1117,95383,31,44,75,60,39,174,17.81609195,25.28735632,43.10344828,34.48275862,22.4137931,364200
1118,95386,118,260,378,417,728,1523,7.747866054,17.07156927,24.81943533,27.38017072,47.80039396,323200
1119,95387,4,19,23,42,86,151,2.649006623,12.58278146,15.23178808,27.81456954,56.95364238,445100
1120,95388,148,241,389,410,557,1356,10.91445428,17.77286136,28.68731563,30.2359882,41.07669617,231700
1121,95389,4,7,11,3,1,15,26.66666667,46.66666667,73.33333333,20,6.666666667,699100
1122,95391,1639,885,2524,644,483,3651,44.89181046,24.23993426,69.13174473,17.63900301,13.22925226,634300
1123,95401,207,359,566,614,1035,2215,9.34537246,16.20767494,25.5530474,27.72009029,46.7268623,541300
1124,95403,165,324,489,559,1207,2255,7.317073171,14.36807095,21.68514412,24.78935698,53.52549889,588800
1125,95404,152,288,440,472,723,1635,9.296636086,17.6146789,26.91131498,28.86850153,44.22018349,710100
1126,95405,325,460,785,649,843,2277,14.27316645,20.2020202,34.47518665,28.50241546,37.02239789,648800
1127,95407,202,505,707,1009,1918,3634,5.558613099,13.89653275,19.45514584,27.76554761,52.77930655,506600
1128,95409,588,543,1131,510,559,2200,26.72727273,24.68181818,51.40909091,23.18181818,25.40909091,665600
1129,95415,13,26,39,56,146,241,5.394190871,10.78838174,16.18257261,23.23651452,60.58091286,542200
1130,95421,2,2,4,5,2,11,18.18181818,18.18181818,36.36363636,45.45454545,18.18181818,571400
1131,95422,12,62,74,204,695,973,1.233299075,6.372045221,7.605344296,20.96608428,71.42857143,156400
1132,95423,1,6,7,25,80,112,0.892857143,5.357142857,6.25,22.32142857,71.42857143,223600
1133,95425,39,84,123,197,345,665,5.864661654,12.63157895,18.4962406,29.62406015,51.87969925,556700
1134,95426,5,20,25,28,18,71,7.042253521,28.16901408,35.21126761,39.43661972,25.35211268,260400
1135,95428,4,12,16,44,123,183,2.18579235,6.557377049,8.743169399,24.04371585,67.21311475,301300
1136,95436,6,26,32,65,71,168,3.571428571,15.47619048,19.04761905,38.69047619,42.26190476,578800
1137,95437,62,119,181,247,476,904,6.85840708,13.16371681,20.02212389,27.32300885,52.65486726,446400
1138,95441,3,17,20,24,52,96,3.125,17.70833333,20.83333333,25,54.16666667,952800
1139,95442,2,6,8,15,44,67,2.985074627,8.955223881,11.94029851,22.3880597,65.67164179,1177600
1140,95446,14,25,39,50,65,154,9.090909091,16.23376623,25.32467532,32.46753247,42.20779221,506700
1141,95448,106,154,260,210,309,779,13.6071887,19.76893453,33.37612323,26.957638,39.66623877,919400
1142,95449,2,4,6,12,27,45,4.444444444,8.888888889,13.33333333,26.66666667,60,465000
1143,95451,21,79,100,215,576,891,2.356902357,8.8664422,11.22334456,24.1301908,64.64646465,285000
1144,95452,18,20,38,12,15,65,27.69230769,30.76923077,58.46153846,18.46153846,23.07692308,915600
1145,95453,19,59,78,162,370,610,3.114754098,9.672131148,12.78688525,26.55737705,60.6557377,342500
1146,95454,8,25,33,42,83,158,5.063291139,15.82278481,20.88607595,26.58227848,52.53164557,371700
1147,95457,9,48,57,144,521,722,1.246537396,6.648199446,7.894736842,19.94459834,72.16066482,332800
1148,95458,8,17,25,42,96,163,4.90797546,10.42944785,15.33742331,25.76687117,58.89570552,234500
1149,95459,3,1,4,3,9,16,18.75,6.25,25,18.75,56.25,539800
1150,95460,29,47,76,62,53,191,15.18324607,24.60732984,39.79057592,32.46073298,27.7486911,566400
1151,95461,47,57,104,148,265,517,9.090909091,11.02514507,20.11605416,28.62669246,51.25725338,315900
1152,95462,2,8,10,12,17,39,5.128205128,20.51282051,25.64102564,30.76923077,43.58974359,562500
1153,95465,28,29,57,32,22,111,25.22522523,26.12612613,51.35135135,28.82882883,19.81981982,957300
1154,95466,12,14,26,24,28,78,15.38461538,17.94871795,33.33333333,30.76923077,35.8974359,583300
1155,95467,23,57,80,70,71,221,10.40723982,25.7918552,36.19909502,31.67420814,32.12669683,338300
1156,95468,12,29,41,55,106,202,5.940594059,14.35643564,20.2970297,27.22772277,52.47524752,494100
1157,95469,11,19,30,60,58,148,7.432432432,12.83783784,20.27027027,40.54054054,39.18918919,485000
1158,95470,40,59,99,136,259,494,8.097165992,11.94331984,20.04048583,27.53036437,52.4291498,495100
1159,95472,338,482,820,563,517,1900,17.78947368,25.36842105,43.15789474,29.63157895,27.21052632,890700
1160,95476,135,266,401,495,957,1853,7.285483001,14.35509984,21.64058284,26.71343767,51.64597949,767900
1161,95482,161,397,558,728,1505,2791,5.768541741,14.22429237,19.99283411,26.08384092,53.92332497,402700
1162,95485,32,62,94,110,226,430,7.441860465,14.41860465,21.86046512,25.58139535,52.55813953,299100
1163,95490,27,118,145,216,435,796,3.391959799,14.8241206,18.2160804,27.13567839,54.64824121,337600
1164,95492,207,382,589,640,1034,2263,9.147149801,16.88024746,26.02739726,28.28104286,45.69155988,652800
1165,95501,92,186,278,288,683,1249,7.365892714,14.89191353,22.25780624,23.05844676,54.683747,299400
1166,95503,185,368,553,554,726,1833,10.09274414,20.07637752,30.16912166,30.22367703,39.60720131,337600
1167,95519,78,162,240,252,318,810,9.62962963,20,29.62962963,31.11111111,39.25925926,352700
1168,95521,221,309,530,437,515,1482,14.9122807,20.85020243,35.76248313,29.48717949,34.75033738,379000
1169,95524,96,94,190,62,37,289,33.21799308,32.52595156,65.74394464,21.4532872,12.80276817,484900
1170,95525,12,15,27,38,52,117,10.25641026,12.82051282,23.07692308,32.47863248,44.44444444,388200
1171,95526,2,13,15,16,23,54,3.703703704,24.07407407,27.77777778,29.62962963,42.59259259,262100
1172,95527,14,7,21,10,13,44,31.81818182,15.90909091,47.72727273,22.72727273,29.54545455,272700
1173,95528,3,20,23,44,22,89,3.370786517,22.47191011,25.84269663,49.43820225,24.71910112,383900
1174,95531,86,200,286,444,1011,1741,4.939689833,11.48765078,16.42734061,25.50258472,58.07007467,236100
1175,95536,34,62,96,84,68,248,13.70967742,25,38.70967742,33.87096774,27.41935484,443500
1176,95540,77,146,223,291,586,1100,7,13.27272727,20.27272727,26.45454545,53.27272727,313500
1177,95546,1,11,12,46,229,287,0.348432056,3.832752613,4.181184669,16.02787456,79.79094077,257500
1178,95547,29,31,60,50,12,122,23.7704918,25.40983607,49.18032787,40.98360656,9.836065574,470800
1179,95548,0,3,3,7,33,43,0,6.976744186,6.976744186,16.27906977,76.74418605,200500
1180,95549,0,3,3,11,7,21,0,14.28571429,14.28571429,52.38095238,33.33333333,536500
1181,95551,0,1,1,10,55,66,0,1.515151515,1.515151515,15.15151515,83.33333333,391100
1182,95555,1,1,2,3,8,13,7.692307692,7.692307692,15.38461538,23.07692308,61.53846154,325000
1183,95556,2,3,5,13,24,42,4.761904762,7.142857143,11.9047619,30.95238095,57.14285714,337600
1184,95558,5,4,9,0,8,17,29.41176471,23.52941176,52.94117647,0,47.05882353,708300
1185,95560,10,24,34,37,81,152,6.578947368,15.78947368,22.36842105,24.34210526,53.28947368,341200
1186,95562,5,27,32,64,83,179,2.793296089,15.08379888,17.87709497,35.75418994,46.36871508,239000
1187,95564,0,1,1,6,25,32,0,3.125,3.125,18.75,78.125,333300
1188,95565,18,32,50,35,36,121,14.87603306,26.44628099,41.32231405,28.92561983,29.75206612,284600
1189,95567,14,18,32,40,83,155,9.032258065,11.61290323,20.64516129,25.80645161,53.5483871,254000
1190,95570,15,25,40,39,33,112,13.39285714,22.32142857,35.71428571,34.82142857,29.46428571,446600
1191,95573,4,8,12,28,57,97,4.12371134,8.24742268,12.37113402,28.86597938,58.7628866,314200
1192,95585,5,1,6,14,12,32,15.625,3.125,18.75,43.75,37.5,356700
1193,95589,3,5,8,7,22,37,8.108108108,13.51351351,21.62162162,18.91891892,59.45945946,405300
1194,95603,255,367,622,509,764,1895,13.45646438,19.36675462,32.823219,26.86015831,40.31662269,474900
1195,95605,65,124,189,223,626,1038,6.262042389,11.9460501,18.20809249,21.48362235,60.30828516,313500
1196,95608,1163,1401,2564,1966,3316,7846,14.82283966,17.85623248,32.67907214,25.05735407,42.2635738,448700
1197,95610,71,139,210,258,538,1006,7.057654076,13.81709742,20.87475149,25.64612326,53.47912525,375700
1198,95612,49,84,133,111,195,439,11.16173121,19.13439636,30.29612756,25.28473804,44.4191344,853100
1199,95614,26,37,63,41,26,130,20,28.46153846,48.46153846,31.53846154,20,430400
1200,95615,5,10,15,25,28,68,7.352941176,14.70588235,22.05882353,36.76470588,41.17647059,602300
1201,95616,1461,835,2296,713,638,3647,40.06032355,22.89553057,62.95585413,19.55031533,17.49383055,730800
1202,95618,95,74,169,79,105,353,26.9121813,20.9631728,47.87535411,22.3796034,29.74504249,697900
1203,95619,0,0,0,5,42,47,0,0,0,10.63829787,89.36170213,277300
1204,95620,152,291,443,449,785,1677,9.063804413,17.35241503,26.41621944,26.77400119,46.80977937,458600
1205,95621,104,253,357,484,960,1801,5.774569684,14.04775125,19.82232093,26.87395891,53.30372016,327900
1206,95623,45,71,116,125,158,399,11.27819549,17.79448622,29.0726817,31.3283208,39.59899749,443500
1207,95624,1921,1970,3891,2021,2308,8220,23.36982968,23.96593674,47.33576642,24.5863747,28.07785888,473300
1208,95626,10,13,23,40,95,158,6.329113924,8.227848101,14.55696203,25.3164557,60.12658228,396500
1209,95627,11,45,56,121,313,490,2.244897959,9.183673469,11.42857143,24.69387755,63.87755102,357900
1210,95628,314,494,808,708,872,2388,13.14907873,20.68676717,33.8358459,29.64824121,36.5159129,489000
1211,95630,2492,1581,4073,1290,933,6296,39.58068615,25.1111817,64.69186785,20.48919949,14.81893266,598100
1212,95631,47,83,130,89,83,302,15.56291391,27.48344371,43.04635762,29.47019868,27.48344371,409400
1213,95632,311,568,879,783,1016,2678,11.61314414,21.2098581,32.82300224,29.23823749,37.93876027,403000
1214,95633,25,45,70,56,108,234,10.68376068,19.23076923,29.91452991,23.93162393,46.15384615,341700
1215,95634,28,47,75,69,130,274,10.2189781,17.15328467,27.37226277,25.18248175,47.44525547,323700
1216,95636,1,2,3,3,5,11,9.090909091,18.18181818,27.27272727,27.27272727,45.45454545,281900
1217,95638,45,70,115,89,92,296,15.2027027,23.64864865,38.85135135,30.06756757,31.08108108,585700
1218,95640,9,38,47,78,89,214,4.205607477,17.75700935,21.96261682,36.44859813,41.58878505,345100
1219,95641,18,17,35,29,29,93,19.35483871,18.27956989,37.6344086,31.1827957,31.1827957,259800
1220,95642,70,178,248,310,541,1099,6.369426752,16.19654231,22.56596906,28.20746133,49.22656961,348900
1221,95645,18,28,46,33,40,119,15.12605042,23.52941176,38.65546218,27.73109244,33.61344538,343700
1222,95648,933,1182,2115,1486,1584,5185,17.99421408,22.79652845,40.79074253,28.65959499,30.54966249,514000
1223,95650,645,593,1238,496,240,1974,32.67477204,30.04052685,62.71529889,25.1266464,12.15805471,682700
1224,95655,97,75,172,76,85,333,29.12912913,22.52252252,51.65165165,22.82282282,25.52552553,433100
1225,95658,134,161,295,154,114,563,23.80106572,28.59680284,52.39786856,27.35346359,20.24866785,702600
1226,95659,180,278,458,429,573,1460,12.32876712,19.04109589,31.36986301,29.38356164,39.24657534,435700
1227,95660,174,331,505,654,1602,2761,6.302064469,11.98841,18.29047447,23.6870699,58.02245563,256000
1228,95661,715,712,1427,800,760,2987,23.9370606,23.83662538,47.77368597,26.78272514,25.44358889,550300
1229,95662,520,676,1196,919,997,3112,16.70951157,21.72236504,38.43187661,29.53084833,32.03727506,408300
1230,95663,56,59,115,36,10,161,34.7826087,36.64596273,71.42857143,22.36024845,6.211180124,713900
1231,95666,10,19,29,26,38,93,10.75268817,20.43010753,31.1827957,27.95698925,40.86021505,288400
1232,95667,440,670,1110,1054,1312,3476,12.65822785,19.27502877,31.93325662,30.32220944,37.74453395,434200
1233,95668,18,35,53,30,35,118,15.25423729,29.66101695,44.91525424,25.42372881,29.66101695,480000
1234,95669,12,23,35,30,43,108,11.11111111,21.2962963,32.40740741,27.77777778,39.81481481,459000
1235,95670,408,591,999,1033,2036,4068,10.02949853,14.5280236,24.55752212,25.39331367,50.04916421,375500
1236,95672,221,235,456,232,177,865,25.54913295,27.16763006,52.71676301,26.82080925,20.46242775,573400
1237,95673,229,385,614,562,1084,2260,10.13274336,17.03539823,27.16814159,24.86725664,47.96460177,340100
1238,95674,4,13,17,29,32,78,5.128205128,16.66666667,21.79487179,37.17948718,41.02564103,456300
1239,95677,638,529,1167,490,390,2047,31.16756229,25.84269663,57.01025892,23.93746947,19.05227162,506800
1240,95678,543,742,1285,933,1136,3354,16.18962433,22.1228384,38.31246273,27.81753131,33.87000596,426500
1241,95681,1,5,6,10,15,31,3.225806452,16.12903226,19.35483871,32.25806452,48.38709677,312700
1242,95682,414,452,866,467,355,1688,24.52606635,26.77725118,51.30331754,27.66587678,21.03080569,544400
1243,95683,79,55,134,48,31,213,37.08920188,25.82159624,62.91079812,22.53521127,14.55399061,550800
1244,95684,18,22,40,56,69,165,10.90909091,13.33333333,24.24242424,33.93939394,41.81818182,460700
1245,95685,47,81,128,110,182,420,11.19047619,19.28571429,30.47619048,26.19047619,43.33333333,447400
1246,95686,8,23,31,31,58,120,6.666666667,19.16666667,25.83333333,25.83333333,48.33333333,311000
1247,95687,345,669,1014,1085,1675,3774,9.141494436,17.72655008,26.86804452,28.74933757,44.38261791,459300
1248,95688,476,705,1181,967,1302,3450,13.79710145,20.43478261,34.23188406,28.02898551,37.73913043,563300
1249,95690,2,17,19,33,40,92,2.173913043,18.47826087,20.65217391,35.86956522,43.47826087,601900
1250,95691,414,589,1003,861,1391,3255,12.71889401,18.0952381,30.8141321,26.4516129,42.73425499,412100
1251,95692,102,179,281,235,314,830,12.28915663,21.56626506,33.85542169,28.31325301,37.8313253,310900
1252,95693,56,61,117,68,49,234,23.93162393,26.06837607,50,29.05982906,20.94017094,657600
1253,95694,58,99,157,225,407,789,7.351077313,12.54752852,19.89860583,28.51711027,51.5842839,474000
1254,95695,276,561,837,963,1899,3699,7.461476075,15.16626115,22.62773723,26.03406326,51.33819951,402800
1255,95697,0,0,0,3,52,55,0,0,0,5.454545455,94.54545455,170300
1256,95701,2,7,9,16,31,56,3.571428571,12.5,16.07142857,28.57142857,55.35714286,460400
1257,95709,35,53,88,93,89,270,12.96296296,19.62962963,32.59259259,34.44444444,32.96296296,465300
1258,95713,56,91,147,129,121,397,14.10579345,22.92191436,37.02770781,32.49370277,30.47858942,422400
1259,95722,15,17,32,14,26,72,20.83333333,23.61111111,44.44444444,19.44444444,36.11111111,547200
1260,95726,32,82,114,138,150,402,7.960199005,20.39800995,28.35820896,34.32835821,37.31343284,341300
1261,95742,397,302,699,239,181,1119,35.47810545,26.98838248,62.46648794,21.35835567,16.17515639,472200
1262,95746,623,400,1023,305,166,1494,41.70013387,26.77376171,68.47389558,20.41499331,11.11111111,852900
1263,95747,1858,1855,3713,1984,1670,7367,25.22057825,25.17985612,50.40043437,26.9309081,22.66865753,537300
1264,95757,1896,1642,3538,1564,1310,6412,29.56955708,25.60823456,55.17779164,24.39176544,20.43044292,507100
1265,95758,735,917,1652,1208,1616,4476,16.42091153,20.487042,36.90795353,26.98838248,36.10366399,434500
1266,95762,1825,1765,3590,1728,1533,6851,26.63844694,25.76266239,52.40110933,25.22259524,22.37629543,699100
1267,95765,1806,1431,3237,1273,832,5342,33.80756271,26.78771996,60.59528267,23.83002621,15.57469113,578900
1268,95776,104,167,271,229,421,921,11.29207383,18.13246471,29.42453855,24.86427796,45.7111835,429900
1269,95814,12,23,35,40,73,148,8.108108108,15.54054054,23.64864865,27.02702703,49.32432432,544600
1270,95815,48,167,215,363,1096,1674,2.867383513,9.976105137,12.84348865,21.68458781,65.47192354,247400
1271,95816,400,250,650,281,365,1296,30.86419753,19.29012346,50.15432099,21.68209877,28.16358025,631100
1272,95817,55,89,144,197,408,749,7.343124166,11.88251001,19.22563418,26.30173565,54.47263017,374200
1273,95818,402,369,771,451,833,2055,19.5620438,17.95620438,37.51824818,21.94647202,40.53527981,660600
1274,95819,356,283,639,227,361,1227,29.01385493,23.06438468,52.07823961,18.5004075,29.42135289,637200
1275,95820,158,299,457,543,1403,2403,6.57511444,12.44277986,19.0178943,22.59675406,58.38535164,317700
1276,95821,309,348,657,635,1665,2957,10.44978018,11.76868448,22.21846466,21.47446737,56.30706797,374500
1277,95822,284,421,705,728,1621,3054,9.299279633,13.78519974,23.08447937,23.83759005,53.07793058,355400
1278,95823,418,946,1364,1872,3964,7200,5.805555556,13.13888889,18.94444444,26,55.05555556,285600
1279,95824,123,187,310,441,1329,2080,5.913461538,8.990384615,14.90384615,21.20192308,63.89423077,243800
1280,95825,19,71,90,193,857,1140,1.666666667,6.228070175,7.894736842,16.92982456,75.1754386,331300
1281,95826,205,366,571,569,1108,2248,9.119217082,16.28113879,25.40035587,25.3113879,49.28825623,349300
1282,95827,34,134,168,234,659,1061,3.204524034,12.62959472,15.83411876,22.05466541,62.11121583,328800
1283,95828,340,592,932,1108,2202,4242,8.015087223,13.95568128,21.97076851,26.11975483,51.90947666,309800
1284,95829,512,588,1100,773,998,2871,17.83350749,20.48066876,38.31417625,26.92441658,34.76140718,429800
1285,95831,412,510,922,697,1032,2651,15.54130517,19.23802339,34.77932856,26.2919653,38.92870615,485300
1286,95832,81,128,209,310,506,1025,7.902439024,12.48780488,20.3902439,30.24390244,49.36585366,319400
1287,95833,219,439,658,910,1963,3531,6.202209006,12.4327386,18.63494761,25.77173605,55.59331634,349900
1288,95834,276,324,600,404,659,1663,16.59651233,19.4828623,36.07937462,24.29344558,39.6271798,415800
1289,95835,761,986,1747,1355,1951,5053,15.06036018,19.5131605,34.57352068,26.81575302,38.6107263,452000
1290,95838,150,399,549,953,2905,4407,3.40367597,9.05377808,12.45745405,21.624688,65.91785795,276000
1291,95841,52,84,136,104,187,427,12.17798595,19.67213115,31.8501171,24.3559719,43.79391101,308800
1292,95842,171,303,474,475,966,1915,8.929503916,15.82245431,24.75195822,24.80417755,50.44386423,289300
1293,95843,474,757,1231,1046,1347,3624,13.0794702,20.88852097,33.96799117,28.86313466,37.16887417,361900
1294,95864,388,532,920,751,1092,2763,14.0427072,19.25443359,33.29714079,27.1806008,39.52225841,643200
1295,95901,172,411,583,898,1430,2911,5.908622467,14.1188595,20.02748196,30.84850567,49.12401237,269300
1296,95912,56,126,182,202,326,710,7.887323944,17.74647887,25.63380282,28.45070423,45.91549296,351000
1297,95914,3,14,17,19,19,55,5.454545455,25.45454545,30.90909091,34.54545455,34.54545455,306900
1298,95917,13,23,36,51,167,254,5.118110236,9.05511811,14.17322835,20.07874016,65.7480315,275000
1299,95918,18,24,42,24,10,76,23.68421053,31.57894737,55.26315789,31.57894737,13.15789474,532700
1300,95922,4,4,8,13,4,25,16,16,32,52,16,266200
1301,95926,824,1023,1847,1229,1704,4780,17.23849372,21.40167364,38.64016736,25.71129707,35.64853556,370500
1302,95928,471,553,1024,733,868,2625,17.94285714,21.06666667,39.00952381,27.92380952,33.06666667,388800
1303,95932,57,136,193,234,296,723,7.883817427,18.81051176,26.69432918,32.36514523,40.94052559,285200
1304,95936,0,3,3,5,4,12,0,25,25,41.66666667,33.33333333,1024200
1305,95938,81,134,215,147,146,508,15.94488189,26.37795276,42.32283465,28.93700787,28.74015748,477700
1306,95939,2,5,7,2,12,21,9.523809524,23.80952381,33.33333333,9.523809524,57.14285714,138100
1307,95942,6,9,15,23,26,64,9.375,14.0625,23.4375,35.9375,40.625,392300
1308,95945,251,403,654,556,785,1995,12.58145363,20.20050125,32.78195489,27.86967419,39.34837093,391400
1309,95946,44,81,125,109,137,371,11.85983827,21.8328841,33.69272237,29.38005391,36.92722372,443600
1310,95947,3,8,11,16,14,41,7.317073171,19.51219512,26.82926829,39.02439024,34.14634146,240100
1311,95948,133,274,407,379,422,1208,11.00993377,22.68211921,33.69205298,31.37417219,34.93377483,260600
1312,95949,139,249,388,312,359,1059,13.12559018,23.51274788,36.63833805,29.46175637,33.89990557,448500
1313,95951,7,36,43,65,227,335,2.089552239,10.74626866,12.8358209,19.40298507,67.76119403,240300
1314,95953,160,239,399,377,597,1373,11.65331391,17.40713765,29.06045157,27.4581209,43.48142753,276300
1315,95954,14,22,36,67,129,232,6.034482759,9.482758621,15.51724138,28.87931034,55.60344828,194500
1316,95955,22,48,70,66,64,200,11,24,35,33,32,283100
1317,95957,151,230,381,306,474,1161,13.00602929,19.81050818,32.81653747,26.35658915,40.82687339,278300
1318,95959,237,263,500,353,475,1328,17.84638554,19.80421687,37.65060241,26.5813253,35.76807229,519400
1319,95961,239,450,689,863,1751,3303,7.2358462,13.6239782,20.8598244,26.12776264,53.01241296,292400
1320,95962,1,4,5,17,62,84,1.19047619,4.761904762,5.952380952,20.23809524,73.80952381,297500
1321,95963,141,250,391,429,974,1794,7.859531773,13.93534002,21.79487179,23.91304348,54.29208473,278200
1322,95965,63,230,293,392,620,1305,4.827586207,17.62452107,22.45210728,30.03831418,47.50957854,216400
1323,95966,96,256,352,544,1211,2107,4.556241101,12.14997627,16.70621737,25.81869957,57.47508306,244400
1324,95968,18,34,52,105,206,363,4.958677686,9.366391185,14.32506887,28.92561983,56.74931129,156800
1325,95969,46,112,158,142,246,546,8.424908425,20.51282051,28.93772894,26.00732601,45.05494505,300000
1326,95970,1,12,13,20,36,69,1.449275362,17.39130435,18.84057971,28.98550725,52.17391304,450000
1327,95971,59,99,158,151,158,467,12.63383298,21.19914347,33.83297645,32.33404711,33.83297645,266100
1328,95973,22,36,58,42,23,123,17.88617886,29.26829268,47.15447154,34.14634146,18.69918699,402600
1329,95979,5,2,7,4,9,20,25,10,35,20,45,250000
1330,95982,40,97,137,146,206,489,8.1799591,19.83640082,28.01635992,29.85685072,42.12678937,292700
1331,95987,12,46,58,147,487,692,1.734104046,6.647398844,8.38150289,21.24277457,70.37572254,310300
1332,95988,43,107,150,252,391,793,5.422446406,13.49306431,18.91551072,31.77805801,49.30643127,244100
1333,95991,275,585,860,1030,2179,4069,6.758417302,14.37699681,21.13541411,25.3133448,53.55124109,297900
1334,95993,386,523,909,758,1129,2796,13.80543634,18.70529328,32.51072961,27.11015737,40.37911302,353700
1335,96001,501,643,1144,720,846,2710,18.48708487,23.72693727,42.21402214,26.56826568,31.21771218,319700
