Index,Zip Code,Students Standard Exceeded_math2021,Students Standard Met_math2021,Students Standard Met and Above_math2021,Students Standard Nearly Met_math2021,Students Standard Not Met_math2021,Students with Scores_math2021,Percentage Standard Exceeded_math2021,Percentage Standard Met_math2021,Percentage Standard Met and Above_math2021,Percentage Standard Nearly Met_math2021,Percentage Standard Not Met_math2021,Median Mortgage
813,95614,24,31,55,44,39,138,17.39130435,22.46376812,39.85507246,31.88405797,28.26086957,430400
814,95616,149,75,224,32,32,288,51.73611111,26.04166667,77.77777778,11.11111111,11.11111111,730800
815,95619,0,2,2,5,16,23,0,8.695652174,8.695652174,21.73913043,69.56521739,277300
816,95620,63,137,200,216,355,771,8.171206226,17.769131,25.94033722,28.0155642,46.04409857,458600
817,95621,0,7,7,12,49,68,0,10.29411765,10.29411765,17.64705882,72.05882353,327900
818,95623,31,55,86,64,105,255,12.15686275,21.56862745,33.7254902,25.09803922,41.17647059,443500
819,95624,1563,1812,3375,2022,2053,7450,20.97986577,24.32214765,45.30201342,27.1409396,27.55704698,473300
820,95627,6,33,39,112,234,385,1.558441558,8.571428571,10.12987013,29.09090909,60.77922078,357900
821,95628,109,143,252,140,139,531,20.52730697,26.93032015,47.45762712,26.3653484,26.17702448,489000
822,95631,34,59,93,86,99,278,12.23021583,21.22302158,33.45323741,30.9352518,35.61151079,409400
823,95633,5,31,36,69,106,211,2.369668246,14.69194313,17.06161137,32.7014218,50.23696682,341700
824,95634,14,38,52,67,95,214,6.542056075,17.75700935,24.29906542,31.30841121,44.39252336,323700
825,95640,11,31,42,74,82,198,5.555555556,15.65656566,21.21212121,37.37373737,41.41414141,345100
826,95642,90,184,274,337,541,1152,7.8125,15.97222222,23.78472222,29.25347222,46.96180556,348900
827,95648,816,1115,1931,1588,1583,5102,15.99372795,21.85417483,37.84790278,31.125049,31.02704822,514000
828,95650,80,109,189,112,79,380,21.05263158,28.68421053,49.73684211,29.47368421,20.78947368,682700
829,95655,1,0,1,0,14,15,6.666666667,0,6.666666667,0,93.33333333,433100
830,95658,66,77,143,56,47,246,26.82926829,31.30081301,58.1300813,22.76422764,19.10569106,702600
831,95659,53,46,99,84,62,245,21.63265306,18.7755102,40.40816327,34.28571429,25.30612245,435700
832,95660,0,0,0,1,10,11,0,0,0,9.090909091,90.90909091,256000
833,95661,392,402,794,423,299,1516,25.85751979,26.5171504,52.37467018,27.90237467,19.72295515,550300
834,95662,11,5,16,9,2,27,40.74074074,18.51851852,59.25925926,33.33333333,7.407407407,408300
835,95666,5,12,17,37,34,88,5.681818182,13.63636364,19.31818182,42.04545455,38.63636364,288400
836,95667,191,355,546,517,697,1760,10.85227273,20.17045455,31.02272727,29.375,39.60227273,434200
837,95668,12,24,36,44,28,108,11.11111111,22.22222222,33.33333333,40.74074074,25.92592593,480000
838,95669,6,17,23,23,47,93,6.451612903,18.27956989,24.7311828,24.7311828,50.53763441,459000
839,95672,218,207,425,194,171,790,27.59493671,26.20253165,53.79746835,24.55696203,21.64556962,573400
840,95674,4,13,17,26,30,73,5.479452055,17.80821918,23.28767123,35.61643836,41.09589041,456300
841,95678,186,301,487,368,412,1267,14.68034728,23.75690608,38.43725335,29.04498816,32.51775848,426500
842,95681,1,5,6,7,13,26,3.846153846,19.23076923,23.07692308,26.92307692,50,312700
843,95682,67,67,134,46,22,202,33.16831683,33.16831683,66.33663366,22.77227723,10.89108911,544400
844,95683,50,51,101,63,33,197,25.38071066,25.88832487,51.26903553,31.97969543,16.75126904,550800
845,95684,13,28,41,67,60,168,7.738095238,16.66666667,24.4047619,39.88095238,35.71428571,460700
846,95685,30,42,72,83,139,294,10.20408163,14.28571429,24.48979592,28.23129252,47.27891156,447400
847,95686,4,10,14,41,53,108,3.703703704,9.259259259,12.96296296,37.96296296,49.07407407,311000
848,95688,52,83,135,128,88,351,14.81481481,23.64672365,38.46153846,36.46723647,25.07122507,563300
849,95691,90,123,213,168,217,598,15.05016722,20.56856187,35.6187291,28.09364548,36.28762542,412100
850,95692,55,124,179,209,211,599,9.18196995,20.70116861,29.88313856,34.89148581,35.22537563,310900
851,95693,52,65,117,59,59,235,22.12765957,27.65957447,49.78723404,25.10638298,25.10638298,657600
852,95694,5,12,17,23,56,96,5.208333333,12.5,17.70833333,23.95833333,58.33333333,474000
853,95695,8,37,45,52,97,194,4.12371134,19.07216495,23.19587629,26.80412371,50,402800
854,95701,6,26,32,13,16,61,9.836065574,42.62295082,52.45901639,21.31147541,26.2295082,460400
855,95709,26,59,85,86,97,268,9.701492537,22.01492537,31.71641791,32.08955224,36.19402985,465300
856,95713,43,63,106,118,138,362,11.87845304,17.40331492,29.28176796,32.59668508,38.12154696,422400
857,95720,3,2,5,6,4,15,20,13.33333333,33.33333333,40,26.66666667,365000
858,95726,38,74,112,121,146,379,10.02638522,19.52506596,29.55145119,31.92612137,38.52242744,341300
859,95742,274,255,529,168,126,823,33.29283111,30.98420413,64.27703524,20.41312272,15.30984204,472200
860,95746,627,410,1037,353,199,1589,39.45877911,25.80239144,65.26117055,22.2152297,12.52359975,852900
861,95747,582,748,1330,873,719,2922,19.91786448,25.59890486,45.51676934,29.87679671,24.60643395,537300
862,95757,1760,1665,3425,1481,1267,6173,28.51125871,26.97229872,55.48355743,23.99157622,20.52486635,507100
863,95758,641,831,1472,1091,1249,3812,16.81532004,21.79958027,38.61490031,28.6201469,32.76495278,434500
864,95762,704,679,1383,569,351,2303,30.56882327,29.48328267,60.05210595,24.70690404,15.24099001,699100
865,95765,244,369,613,377,353,1343,18.16827997,27.47580045,45.64408042,28.07148176,26.28443783,578900
866,95776,26,72,98,74,72,244,10.6557377,29.50819672,40.16393443,30.32786885,29.50819672,429900
867,95817,27,78,105,114,168,387,6.976744186,20.15503876,27.13178295,29.45736434,43.41085271,374200
868,95820,24,90,114,158,178,450,5.333333333,20,25.33333333,35.11111111,39.55555556,317700
869,95821,97,54,151,45,125,321,30.21806854,16.82242991,47.04049844,14.01869159,38.94080997,374500
870,95823,194,546,740,1017,2111,3868,5.015511892,14.11582213,19.13133402,26.2926577,54.57600827,285600
871,95824,1,0,1,6,5,12,8.333333333,0,8.333333333,50,41.66666667,243800
872,95825,1,1,2,3,41,46,2.173913043,2.173913043,4.347826087,6.52173913,89.13043478,331300
873,95826,13,36,49,72,128,249,5.220883534,14.45783133,19.67871486,28.91566265,51.40562249,349300
874,95828,238,479,717,958,2048,3723,6.392694064,12.86596831,19.25866237,25.73193661,55.00940102,309800
875,95829,465,553,1018,613,689,2320,20.04310345,23.8362069,43.87931034,26.42241379,29.69827586,429800
876,95831,35,71,106,138,251,495,7.070707071,14.34343434,21.41414141,27.87878788,50.70707071,485300
877,95832,27,47,74,78,100,252,10.71428571,18.65079365,29.36507937,30.95238095,39.68253968,319400
878,95833,9,9,18,15,43,76,11.84210526,11.84210526,23.68421053,19.73684211,56.57894737,349900
879,95834,39,76,115,87,148,350,11.14285714,21.71428571,32.85714286,24.85714286,42.28571429,415800
880,95835,86,119,205,149,170,524,16.41221374,22.70992366,39.1221374,28.4351145,32.44274809,452000
881,95838,6,22,28,58,162,248,2.419354839,8.870967742,11.29032258,23.38709677,65.32258065,276000
882,95843,329,508,837,669,714,2220,14.81981982,22.88288288,37.7027027,30.13513514,32.16216216,361900
883,95864,55,96,151,107,157,415,13.25301205,23.13253012,36.38554217,25.78313253,37.8313253,643200
884,95901,112,268,380,695,1377,2452,4.567699837,10.92985318,15.49755302,28.34420881,56.15823817,269300
885,95914,2,6,8,26,29,63,3.174603175,9.523809524,12.6984127,41.26984127,46.03174603,306900
886,95917,0,2,2,7,38,47,0,4.255319149,4.255319149,14.89361702,80.85106383,275000
887,95918,9,20,29,32,19,80,11.25,25,36.25,40,23.75,532700
888,95922,0,5,5,13,6,24,0,20.83333333,20.83333333,54.16666667,25,266200
889,95926,179,279,458,309,388,1155,15.4978355,24.15584416,39.65367965,26.75324675,33.59307359,370500
890,95928,162,282,444,339,335,1118,14.490161,25.2236136,39.7137746,30.32200358,29.96422182,388800
891,95932,54,98,152,201,326,679,7.95287187,14.43298969,22.38586156,29.60235641,48.01178203,285200
892,95938,70,126,196,143,154,493,14.19878296,25.55780933,39.75659229,29.00608519,31.23732252,477700
893,95939,1,2,3,7,10,20,5,10,15,35,50,138100
894,95942,11,12,23,24,19,66,16.66666667,18.18181818,34.84848485,36.36363636,28.78787879,392300
895,95945,100,197,297,329,399,1025,9.756097561,19.2195122,28.97560976,32.09756098,38.92682927,391400
896,95946,29,69,98,114,102,314,9.23566879,21.97452229,31.21019108,36.30573248,32.48407643,443600
897,95947,0,5,5,7,20,32,0,15.625,15.625,21.875,62.5,240100
898,95948,112,254,366,369,412,1147,9.764603313,22.14472537,31.90932868,32.17088056,35.91979076,260600
899,95949,106,182,288,269,272,829,12.78648975,21.95416164,34.74065139,32.44873341,32.8106152,448500
900,95951,10,25,35,98,189,322,3.105590062,7.763975155,10.86956522,30.43478261,58.69565217,240300
901,95953,20,38,58,68,126,252,7.936507937,15.07936508,23.01587302,26.98412698,50,276300
902,95954,0,3,3,2,22,27,0,11.11111111,11.11111111,7.407407407,81.48148148,194500
903,95957,0,2,2,18,27,47,0,4.255319149,4.255319149,38.29787234,57.44680851,278300
904,95959,107,126,233,185,155,573,18.67364747,21.9895288,40.66317627,32.28621291,27.05061082,519400
905,95961,40,190,230,470,1297,1997,2.003004507,9.514271407,11.51727591,23.53530295,64.94742113,292400
906,95962,1,3,4,17,39,60,1.666666667,5,6.666666667,28.33333333,65,297500
907,95963,75,149,224,347,765,1336,5.613772455,11.15269461,16.76646707,25.97305389,57.26047904,278200
908,95965,61,157,218,340,669,1227,4.971475143,12.79543602,17.76691117,27.70986145,54.52322738,216400
909,95966,10,41,51,62,149,262,3.816793893,15.64885496,19.46564885,23.66412214,56.87022901,244400
910,95969,19,48,67,78,123,268,7.089552239,17.91044776,25,29.10447761,45.89552239,300000
911,95970,3,9,12,13,43,68,4.411764706,13.23529412,17.64705882,19.11764706,63.23529412,450000
912,95971,33,45,78,102,109,289,11.41868512,15.57093426,26.98961938,35.29411765,37.71626298,266100
913,95973,15,38,53,31,29,113,13.27433628,33.62831858,46.90265487,27.43362832,25.66371681,402600
914,95979,0,3,3,4,10,17,0,17.64705882,17.64705882,23.52941176,58.82352941,250000
915,95982,28,75,103,119,188,410,6.829268293,18.29268293,25.12195122,29.02439024,45.85365854,292700
916,95988,38,98,136,221,380,737,5.156037992,13.29715061,18.4531886,29.98643148,51.56037992,244100
917,95991,112,114,226,198,360,784,14.28571429,14.54081633,28.82653061,25.25510204,45.91836735,297900
918,95993,92,140,232,164,211,607,15.15650741,23.06425041,38.22075783,27.01812191,34.76112026,353700
919,96001,549,631,1180,710,707,2597,21.13977667,24.29726608,45.43704274,27.33923758,27.22371968,319700
920,96002,263,396,659,682,850,2191,12.0036513,18.07393884,30.07759014,31.12733911,38.79507074,280900
921,96003,304,558,862,710,771,2343,12.97481861,23.815621,36.79043961,30.3030303,32.90653009,299600
922,96007,100,226,326,356,626,1308,7.645259939,17.27828746,24.9235474,27.21712538,47.85932722,235900
923,96008,35,52,87,58,62,207,16.90821256,25.12077295,42.02898551,28.01932367,29.95169082,197700
924,96009,3,0,3,17,37,57,5.263157895,0,5.263157895,29.8245614,64.9122807,277800
925,96011,1,2,3,2,6,11,9.090909091,18.18181818,27.27272727,18.18181818,54.54545455,115200
926,96013,13,40,53,85,106,244,5.327868852,16.39344262,21.72131148,34.83606557,43.44262295,169500
927,96017,2,8,10,6,19,35,5.714285714,22.85714286,28.57142857,17.14285714,54.28571429,258300
928,96019,57,116,173,181,225,579,9.844559585,20.03454231,29.8791019,31.26079447,38.86010363,219700
929,96020,5,4,9,17,26,52,9.615384615,7.692307692,17.30769231,32.69230769,50,229200
930,96021,117,210,327,456,867,1650,7.090909091,12.72727273,19.81818182,27.63636364,52.54545455,212900
931,96022,223,362,585,444,463,1492,14.9463807,24.26273458,39.20911528,29.75871314,31.03217158,263300
932,96023,1,0,1,4,12,17,5.882352941,0,5.882352941,23.52941176,70.58823529,120300
933,96024,45,33,78,20,11,109,41.28440367,30.27522936,71.55963303,18.34862385,10.09174312,278800
934,96025,2,4,6,12,31,49,4.081632653,8.163265306,12.24489796,24.48979592,63.26530612,232200
935,96027,6,21,27,41,37,105,5.714285714,20,25.71428571,39.04761905,35.23809524,240800
936,96028,9,34,43,51,56,150,6,22.66666667,28.66666667,34,37.33333333,286100
937,96029,3,7,10,6,15,31,9.677419355,22.58064516,32.25806452,19.35483871,48.38709677,311500
938,96032,36,48,84,68,52,204,17.64705882,23.52941176,41.17647059,33.33333333,25.49019608,253400
939,96033,6,4,10,3,0,13,46.15384615,30.76923077,76.92307692,23.07692308,0,130000
940,96034,0,2,2,9,15,26,0,7.692307692,7.692307692,34.61538462,57.69230769,305300
941,96038,22,38,60,38,28,126,17.46031746,30.15873016,47.61904762,30.15873016,22.22222222,213900
942,96039,4,10,14,9,28,51,7.843137255,19.60784314,27.45098039,17.64705882,54.90196078,143800
943,96041,35,45,80,43,28,151,23.17880795,29.8013245,52.98013245,28.47682119,18.54304636,310100
944,96044,0,4,4,5,22,31,0,12.90322581,12.90322581,16.12903226,70.96774194,177100
945,96047,1,6,7,15,9,31,3.225806452,19.35483871,22.58064516,48.38709677,29.03225806,367600
946,96048,12,19,31,12,5,48,25,39.58333333,64.58333333,25,10.41666667,330600
947,96052,2,8,10,8,20,38,5.263157895,21.05263158,26.31578947,21.05263158,52.63157895,282500
948,96055,60,91,151,112,159,422,14.21800948,21.56398104,35.78199052,26.54028436,37.67772512,229300
949,96056,20,21,41,28,23,92,21.73913043,22.82608696,44.56521739,30.43478261,25,266500
950,96057,4,7,11,15,19,45,8.888888889,15.55555556,24.44444444,33.33333333,42.22222222,237500
951,96062,51,45,96,44,17,157,32.48407643,28.66242038,61.14649682,28.02547771,10.82802548,325000
952,96064,18,70,88,85,131,304,5.921052632,23.02631579,28.94736842,27.96052632,43.09210526,199100
953,96067,46,71,117,114,105,336,13.69047619,21.13095238,34.82142857,33.92857143,31.25,320300
954,96069,1,6,7,12,11,30,3.333333333,20,23.33333333,40,36.66666667,327000
955,96073,140,160,300,155,133,588,23.80952381,27.21088435,51.02040816,26.36054422,22.61904762,451900
956,96080,183,363,546,634,1145,2325,7.870967742,15.61290323,23.48387097,27.2688172,49.24731183,250400
957,96087,5,14,19,20,26,65,7.692307692,21.53846154,29.23076923,30.76923077,40,334500
958,96091,3,2,5,4,4,13,23.07692308,15.38461538,38.46153846,30.76923077,30.76923077,321300
959,96092,5,17,22,16,16,54,9.259259259,31.48148148,40.74074074,29.62962963,29.62962963,275000
960,96093,32,46,78,57,95,230,13.91304348,20,33.91304348,24.7826087,41.30434783,298300
961,96094,21,35,56,42,64,162,12.96296296,21.60493827,34.56790123,25.92592593,39.50617284,248600
962,96097,36,107,143,208,373,724,4.972375691,14.77900552,19.75138122,28.72928177,51.51933702,190300
963,96101,34,63,97,134,188,419,8.114558473,15.03579952,23.150358,31.98090692,44.86873508,145900
964,96104,9,16,25,17,24,66,13.63636364,24.24242424,37.87878788,25.75757576,36.36363636,174400
965,96107,12,20,32,24,27,83,14.45783133,24.09638554,38.55421687,28.91566265,32.53012048,245800
966,96109,8,23,31,50,84,165,4.848484848,13.93939394,18.78787879,30.3030303,50.90909091,186400
967,96114,7,37,44,71,103,218,3.211009174,16.97247706,20.18348624,32.56880734,47.24770642,295100
968,96118,6,8,14,17,18,49,12.24489796,16.32653061,28.57142857,34.69387755,36.73469388,215000
969,96120,7,4,11,9,15,35,20,11.42857143,31.42857143,25.71428571,42.85714286,375300
970,96122,4,25,29,37,58,124,3.225806452,20.16129032,23.38709677,29.83870968,46.77419355,198000
971,96130,117,201,318,340,521,1179,9.923664122,17.04834606,26.97201018,28.8379983,44.18999152,218100
972,96134,1,22,23,57,123,203,0.492610837,10.83743842,11.33004926,28.07881773,60.591133,130100
973,96137,3,9,12,34,45,91,3.296703297,9.89010989,13.18681319,37.36263736,49.45054945,236300
974,96143,14,28,42,23,40,105,13.33333333,26.66666667,40,21.9047619,38.0952381,542100
975,96145,114,141,255,164,182,601,18.96838602,23.4608985,42.42928453,27.28785358,30.2828619,785700
976,96146,77,28,105,17,2,124,62.09677419,22.58064516,84.67741935,13.70967742,1.612903226,1203900
977,96161,293,343,636,346,368,1350,21.7037037,25.40740741,47.11111111,25.62962963,27.25925926,653600
},,,,,,,,,,,,,
