zipcode,median,lat_x,lng_x,mortgage,lat_y,lng_y,city,population,density,county,county_seat,est,etymology,popl_2022,area,gdp_usd,gdp_rank
95014,2000000,37.30827,-122.07981000000001,8049,37.30827,-122.07981000000001,Cupertino,62185,965.8,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95020,815900,37.01461,-121.55718,10095,37.01461,-121.55718,Gilroy,67851,172.6,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95030,2000000,37.22168,-121.98326000000002,2907,37.22168,-121.98326000000002,Los Gatos,13528,495.4,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95032,1726700,37.20859,-121.92358999999999,4595,37.20859,-121.92358999999999,Los Gatos,27149,561.6,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95035,995200,37.44319,-121.87631999999999,10988,37.44319,-121.87631999999999,Milpitas,79769,1373.0,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95037,954600,37.13213,-121.67886000000001,9456,37.13213,-121.67886000000001,Morgan Hill,52321,168.2,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95046,1092500,37.09576,-121.59648999999999,835,37.09576,-121.59648999999999,San Martin,6005,123.3,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95050,1140200,37.3504,-121.95238,4058,37.3504,-121.95238,Santa Clara,39269,2779.3,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95051,1253100,37.3483,-121.98443999999999,7081,37.3483,-121.98443999999999,Santa Clara,60582,3548.9,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95054,1195700,37.39308,-121.96483,2541,37.39308,-121.96483,Santa Clara,24404,1466.9,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95070,2000000,37.256240000000005,-122.05151000000001,6344,37.256240000000005,-122.05151000000001,Saratoga,32189,438.8,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95110,739600,37.34656,-121.9097,2203,37.34656,-121.9097,San Jose,20377,1727.5,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95111,661700,37.284009999999995,-121.82731000000001,6093,37.284009999999995,-121.82731000000001,San Jose,60687,4036.2,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95112,823900,37.344609999999996,-121.88346000000001,4360,37.344609999999996,-121.88346000000001,San Jose,58489,3106.4,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95113,872000,37.3339,-121.8905,149,37.3339,-121.8905,San Jose,2216,2456.7,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95116,687900,37.350429999999996,-121.85255,3731,37.350429999999996,-121.85255,San Jose,52245,5660.4,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95117,1141000,37.31008,-121.96225,2514,37.31008,-121.96225,San Jose,28832,4797.7,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95118,1111900,37.25589,-121.88991000000001,5304,37.25589,-121.88991000000001,San Jose,32703,3105.5,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95119,950700,37.22756,-121.79077,1980,37.22756,-121.79077,San Jose,10354,940.2,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95120,1546400,37.18428,-121.83658,7985,37.18428,-121.83658,San Jose,38358,376.8,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95121,838900,37.304629999999996,-121.80981000000001,4986,37.304629999999996,-121.80981000000001,San Jose,37663,3271.3,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95122,674500,37.32925,-121.83481,3934,37.32925,-121.83481,San Jose,54100,4368.1,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95123,889800,37.24479,-121.83306,10580,37.24479,-121.83306,San Jose,71118,3510.4,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95124,1259000,37.256840000000004,-121.92286000000001,9379,37.256840000000004,-121.92286000000001,San Jose,52442,3073.3,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95125,1300600,37.29554,-121.89408,9333,37.29554,-121.89408,San Jose,53478,2834.4,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95126,1011900,37.32687,-121.91677,4000,37.32687,-121.91677,San Jose,36457,4243.0,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95127,806400,37.37453,-121.78733000000001,7582,37.37453,-121.78733000000001,San Jose,63103,1280.2,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95128,1054000,37.31579,-121.93647,4372,37.31579,-121.93647,San Jose,35367,3473.9,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95129,1641700,37.30597,-122.00072,5732,37.30597,-122.00072,San Jose,39318,3326.8,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95130,1409500,37.28803,-121.98146000000001,2054,37.28803,-121.98146000000001,San Jose,13147,3527.5,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95131,976300,37.38729,-121.89793,3955,37.38729,-121.89793,San Jose,31566,2110.3,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95132,1072200,37.419940000000004,-121.79059,5988,37.419940000000004,-121.79059,San Jose,41337,583.5,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95133,869200,37.37171,-121.86057,3882,37.37171,-121.86057,San Jose,28902,3421.6,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95134,379800,37.43003,-121.94528000000001,1038,37.43003,-121.94528000000001,San Jose,31172,1113.6,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95135,1158400,37.22285,-121.55913000000001,4245,37.22285,-121.55913000000001,San Jose,22010,65.7,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95136,897500,37.27192,-121.85237,6316,37.27192,-121.85237,San Jose,48867,3626.1,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95138,1129600,37.2462,-121.73286999999999,3740,37.2462,-121.73286999999999,San Jose,19827,294.0,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95139,904600,37.22489,-121.76393,1211,37.22489,-121.76393,San Jose,7144,2288.8,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95140,1166700,37.3483,-121.64085,41,37.3483,-121.64085,Mount Hamilton,118,0.6,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
95148,998600,37.33252,-121.78142,6794,37.33252,-121.78142,San Jose,47305,2317.1,Santa Clara,San Jose,1850,"City of Santa Clara, fromMission Santa Clara de Asís, named forSaint Clare of Assisi(Spanish for Saint Clare)","1,870,945","1,291sq mi(3,344km2)",382333994,2
94102,968000,37.77956,-122.41931000000001,1165,37.77956,-122.41931000000001,San Francisco,33856,19760.9,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94103,960000,37.77299,-122.41136000000002,2116,37.77299,-122.41136000000002,San Francisco,32430,9113.8,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94104,2000000,37.79144,-122.40211000000001,17,37.79144,-122.40211000000001,San Francisco,504,2509.2,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94105,1401000,37.792390000000005,-122.39707,1952,37.792390000000005,-122.39707,San Francisco,13810,10568.6,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94107,1134600,37.76473,-122.39508000000001,4168,37.76473,-122.39508000000001,San Francisco,28607,5951.9,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94108,1129100,37.79189,-122.40853999999999,371,37.79189,-122.40853999999999,San Francisco,11963,17904.6,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94109,1171200,37.79334,-122.42138,3227,37.79334,-122.42138,San Francisco,56114,20085.5,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94110,1233600,37.74975,-122.41528000000001,7709,37.74975,-122.41528000000001,San Francisco,70859,11447.9,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94111,1183200,37.79847,-122.3998,333,37.79847,-122.3998,San Francisco,4707,5447.6,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94112,1022100,37.7206,-122.44311,10058,37.7206,-122.44311,San Francisco,84477,9779.0,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94114,1593400,37.758140000000004,-122.43547,5326,37.758140000000004,-122.43547,San Francisco,34474,9612.9,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94115,1515600,37.78608,-122.43741999999999,3018,37.78608,-122.43741999999999,San Francisco,34193,11617.6,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94116,1188000,37.74457,-122.48611000000001,6508,37.74457,-122.48611000000001,San Francisco,45510,6956.0,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94117,1478600,37.77002,-122.44425,3656,37.77002,-122.44425,San Francisco,40701,12329.7,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94118,1609400,37.7801,-122.46185,3824,37.7801,-122.46185,San Francisco,41456,7982.1,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94121,1506400,37.778490000000005,-122.49548,4401,37.778490000000005,-122.49548,San Francisco,43964,6697.2,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94122,1239600,37.76113,-122.48433,7171,37.76113,-122.48433,San Francisco,60144,7129.3,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94123,2000000,37.801120000000004,-122.43645,2373,37.801120000000004,-122.43645,San Francisco,26002,9272.5,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94124,873900,37.732040000000005,-122.3858,3688,37.732040000000005,-122.3858,San Francisco,35982,2910.8,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94127,1572100,37.73642,-122.45961000000001,3796,37.73642,-122.45961000000001,San Francisco,20927,4332.5,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
94131,1458500,37.74569,-122.44243,4498,37.74569,-122.44243,San Francisco,29437,5620.9,San Francisco,San Francisco,1850,"The city of San Francisco, fromPresidio of San FranciscoandMission San Francisco de Asís, named afterSaint Francis of Assisi(Spanish for Saint Francis)","808,437",47sq mi(122km2),200484675,5
