Index,Zip Code,Students Standard Exceeded_english2022,Students Standard Met_english2022,Students Standard Met and Above_english2022,Students Standard Nearly Met_english2022,Students Standard Not Met_english2022,Students with Scores_english2022,Percentage Standard Exceeded_english2022,Percentage Standard Met_english2022,Percentage Standard Met and Above_english2022,Percentage Standard Nearly Met_english2022,Percentage Standard Not Met_english2022,Median Mortgage
790,93962,59,85,144,79,83,306,19.28104575,27.77777778,47.05882353,25.81699346,27.12418301,562500
791,94002,1401,728,2129,273,162,2564,54.64118565,28.39313573,83.03432137,10.6474259,6.31825273,1678500
792,94005,89,58,147,44,28,219,40.63926941,26.48401826,67.12328767,20.0913242,12.78538813,923800
793,94010,1622,969,2591,405,331,3327,48.75263,29.12533814,77.87796814,12.17312894,9.948902916,2000000
794,94014,280,511,791,488,590,1869,14.98127341,27.34082397,42.32209738,26.11021937,31.56768325,865400
795,94015,647,834,1481,611,708,2800,23.10714286,29.78571429,52.89285714,21.82142857,25.28571429,932200
796,94019,202,302,504,289,419,1212,16.66666667,24.91749175,41.58415842,23.84488449,34.5709571,1273400
797,94020,10,8,18,5,3,26,38.46153846,30.76923077,69.23076923,19.23076923,11.53846154,838200
798,94022,1346,560,1906,200,115,2221,60.60333183,25.21386763,85.81719946,9.004952724,5.177847816,2000000
799,94024,799,305,1104,101,47,1252,63.81789137,24.36102236,88.17891374,8.067092652,3.75399361,2000000
800,94025,1186,795,1981,554,717,3252,36.4698647,24.44649446,60.91635916,17.03567036,22.04797048,2000000
801,94027,484,216,700,131,163,994,48.69215292,21.73038229,70.42253521,13.17907445,16.39839034,2000000
802,94028,161,98,259,38,13,310,51.93548387,31.61290323,83.5483871,12.25806452,4.193548387,2000000
803,94030,550,424,974,247,189,1410,39.0070922,30.07092199,69.07801418,17.5177305,13.40425532,1606700
804,94037,32,27,59,23,11,93,34.40860215,29.03225806,63.44086022,24.7311828,11.82795699,1244300
805,94040,999,514,1513,286,342,2141,46.66043905,24.00747314,70.66791219,13.35824381,15.973844,2000000
806,94041,90,41,131,25,34,190,47.36842105,21.57894737,68.94736842,13.15789474,17.89473684,1804400
807,94043,441,335,776,191,172,1139,38.71817384,29.41176471,68.12993854,16.7690957,15.10096576,1341300
808,94044,476,633,1109,451,427,1987,23.95571213,31.85707096,55.81278309,22.69753397,21.48968294,1012200
809,94060,16,36,52,35,29,116,13.79310345,31.03448276,44.82758621,30.17241379,25,1012800
810,94061,246,295,541,244,421,1206,20.39800995,24.46102819,44.85903814,20.23217247,34.90878939,1558300
811,94062,806,636,1442,321,371,2134,37.76944705,29.8031865,67.57263355,15.04217432,17.38519213,2000000
812,94063,170,351,521,415,734,1670,10.17964072,21.01796407,31.19760479,24.8502994,43.95209581,1002400
813,94065,320,173,493,87,75,655,48.85496183,26.41221374,75.26717557,13.28244275,11.45038168,1545800
814,94066,467,497,964,394,576,1934,24.14684592,25.69803516,49.84488108,20.37228542,29.78283351,1027400
815,94070,1008,577,1585,222,125,1932,52.17391304,29.86542443,82.03933747,11.49068323,6.469979296,1910300
816,94080,607,1003,1610,795,902,3307,18.35500454,30.32960387,48.68460841,24.03991533,27.27547626,963700
817,94085,115,226,341,230,347,918,12.52723312,24.61873638,37.1459695,25.05446623,37.79956427,1217000
818,94086,280,190,470,156,212,838,33.41288783,22.67303103,56.08591885,18.61575179,25.29832936,1504000
819,94087,1947,1390,3337,732,628,4697,41.45199063,29.59335746,71.04534809,15.58441558,13.37023632,1945100
820,94089,208,236,444,140,150,734,28.33787466,32.15258856,60.49046322,19.07356948,20.4359673,338100
821,94102,11,18,29,35,86,150,7.333333333,12,19.33333333,23.33333333,57.33333333,968000
822,94103,27,76,103,102,270,475,5.684210526,16,21.68421053,21.47368421,56.84210526,960000
823,94107,102,88,190,72,167,429,23.77622378,20.51282051,44.28904429,16.78321678,38.92773893,1134600
824,94108,118,95,213,68,72,353,33.42776204,26.9121813,60.33994334,19.26345609,20.39660057,1129100
825,94109,190,179,369,124,178,671,28.31594635,26.67660209,54.99254844,18.47988077,26.52757079,1171200
826,94110,177,351,528,462,894,1884,9.394904459,18.63057325,28.02547771,24.52229299,47.4522293,1233600
827,94112,401,571,972,556,834,2362,16.97713802,24.17442845,41.15156647,23.53937341,35.30906012,1022100
828,94114,298,376,674,442,895,2011,14.81849826,18.69716559,33.51566385,21.97911487,44.50522128,1593400
829,94115,317,391,708,316,315,1339,23.67438387,29.20089619,52.87528006,23.59970127,23.52501867,1515600
830,94116,722,724,1446,404,395,2245,32.16035635,32.24944321,64.40979955,17.99554566,17.59465479,1188000
831,94117,242,148,390,91,75,556,43.52517986,26.61870504,70.14388489,16.36690647,13.48920863,1478600
832,94118,359,330,689,177,109,975,36.82051282,33.84615385,70.66666667,18.15384615,11.17948718,1609400
833,94121,729,721,1450,359,244,2053,35.5090112,35.11933755,70.62834876,17.48660497,11.88504627,1506400
834,94122,1001,833,1834,424,305,2563,39.05579399,32.50097542,71.55676941,16.54311354,11.90011705,1239600
835,94123,361,399,760,211,199,1170,30.85470085,34.1025641,64.95726496,18.03418803,17.00854701,2000000
836,94124,42,107,149,156,411,716,5.865921788,14.94413408,20.81005587,21.7877095,57.40223464,873900
837,94127,398,435,833,262,226,1321,30.12869039,32.92959879,63.05828917,19.8334595,17.10825132,1572100
838,94131,384,292,676,175,266,1117,34.37779767,26.14145031,60.51924799,15.66696509,23.81378693,1458500
839,94132,592,188,780,100,94,974,60.78028747,19.30184805,80.08213552,10.26694045,9.650924025,1171000
840,94133,323,316,639,238,307,1184,27.28040541,26.68918919,53.96959459,20.10135135,25.92905405,1393700
841,94134,215,347,562,335,584,1481,14.5172181,23.43011479,37.94733288,22.61985145,39.43281567,925900
842,94301,336,140,476,56,52,584,57.53424658,23.97260274,81.50684932,9.589041096,8.904109589,2000000
843,94303,747,556,1303,470,832,2605,28.6756238,21.34357006,50.01919386,18.04222649,31.93857965,1567000
844,94305,246,90,336,49,28,413,59.56416465,21.79176755,81.3559322,11.86440678,6.779661017,2000000
845,94306,1537,720,2257,246,156,2659,57.8036856,27.07784882,84.88153441,9.251598345,5.866867243,2000000
846,94401,390,181,571,116,199,886,44.01805869,20.42889391,64.4469526,13.09255079,22.46049661,944300
847,94402,732,627,1359,379,609,2347,31.1887516,26.71495526,57.90370686,16.14827439,25.94801875,1882300
848,94403,658,649,1307,517,844,2668,24.66266867,24.32533733,48.988006,19.37781109,31.63418291,1499300
849,94404,867,553,1420,240,159,1819,47.6635514,30.40131941,78.06487081,13.19406267,8.74106652,1404600
850,94501,1462,1507,2969,846,807,4622,31.63132843,32.60493293,64.23626136,18.3037646,17.45997404,969500
851,94502,293,182,475,99,57,631,46.43423138,28.84310618,75.27733756,15.68938193,9.033280507,978600
852,94503,354,527,881,373,423,1677,21.10912343,31.42516398,52.53428742,22.24209899,25.2236136,557800
853,94505,82,116,198,87,125,410,20,28.29268293,48.29268293,21.2195122,30.48780488,674800
854,94506,784,522,1306,190,104,1600,49,32.625,81.625,11.875,6.5,1380000
855,94507,329,354,683,185,67,935,35.18716578,37.86096257,73.04812834,19.78609626,7.165775401,1799100
856,94508,10,11,21,22,19,62,16.12903226,17.74193548,33.87096774,35.48387097,30.64516129,684400
857,94509,276,802,1078,1114,2240,4432,6.227436823,18.09566787,24.32310469,25.13537906,50.54151625,435600
858,94510,429,672,1101,525,538,2164,19.82439926,31.05360444,50.8780037,24.26062847,24.86136784,628300
859,94513,1720,2444,4164,1726,1596,7486,22.97622228,32.64760887,55.62383115,23.05637189,21.31979695,635600
860,94514,52,128,180,134,134,448,11.60714286,28.57142857,40.17857143,29.91071429,29.91071429,711000
861,94515,49,129,178,146,106,430,11.39534884,30,41.39534884,33.95348837,24.65116279,731200
862,94516,14,18,32,10,7,49,28.57142857,36.73469388,65.30612245,20.40816327,14.28571429,685500
863,94517,254,291,545,171,129,845,30.0591716,34.43786982,64.49704142,20.23668639,15.26627219,815600
864,94518,110,237,347,353,701,1401,7.851534618,16.91648822,24.76802284,25.19628837,50.03568879,649100
865,94519,135,142,277,161,260,698,19.34097421,20.34383954,39.68481375,23.06590258,37.24928367,608400
866,94520,108,255,363,334,689,1386,7.792207792,18.3982684,26.19047619,24.0981241,49.71139971,480300
867,94521,521,772,1293,710,832,2835,18.37742504,27.23104056,45.60846561,25.04409171,29.34744268,649100
868,94523,879,1040,1919,758,755,3432,25.61188811,30.3030303,55.91491841,22.08624709,21.9988345,827200
869,94525,22,80,102,93,146,341,6.451612903,23.46041056,29.91202346,27.27272727,42.81524927,591000
870,94526,1386,1214,2600,530,208,3338,41.52186938,36.36908328,77.89095267,15.87777112,6.231276213,1265000
871,94530,456,528,984,422,674,2080,21.92307692,25.38461538,47.30769231,20.28846154,32.40384615,891700
872,94531,282,671,953,860,1435,3248,8.68226601,20.658867,29.341133,26.47783251,44.18103448,528200
873,94533,787,1692,2479,1671,2684,6834,11.51594966,24.75856014,36.2745098,24.45127305,39.27421715,393700
874,94534,998,1193,2191,878,756,3825,26.09150327,31.18954248,57.28104575,22.95424837,19.76470588,589000
875,94536,3044,1733,4777,862,763,6402,47.54764136,27.06966573,74.61730709,13.46454233,11.91815058,989600
876,94538,2491,1504,3995,859,888,5742,43.38209683,26.19296412,69.57506095,14.95994427,15.46499478,888400
877,94539,2744,824,3568,267,178,4013,68.37777224,20.53326688,88.91103912,6.653376526,4.435584351,1548800
878,94541,368,771,1139,822,1479,3440,10.69767442,22.4127907,33.11046512,23.89534884,42.99418605,641200
879,94542,68,100,168,60,114,342,19.88304094,29.23976608,49.12280702,17.54385965,33.33333333,884200
880,94544,181,414,595,524,1116,2235,8.098434004,18.52348993,26.62192394,23.44519016,49.93288591,624800
881,94545,499,939,1438,860,892,3190,15.64263323,29.43573668,45.07836991,26.95924765,27.96238245,664400
882,94546,1085,891,1976,556,477,3009,36.05849119,29.6111665,65.66965769,18.47789963,15.85244267,811300
883,94547,287,406,693,294,339,1326,21.64404223,30.61840121,52.26244344,22.1719457,25.56561086,590800
884,94548,24,56,80,55,62,197,12.18274112,28.42639594,40.60913706,27.91878173,31.47208122,817500
885,94549,1297,730,2027,267,109,2403,53.97419892,30.3786933,84.35289222,11.11111111,4.535996671,1547800
886,94550,1310,1210,2520,777,694,3991,32.82385367,30.31821599,63.14206966,19.46880481,17.38912553,925400
887,94551,618,672,1290,493,544,2327,26.55779974,28.87838419,55.43618393,21.18607649,23.37773958,774200
888,94552,551,617,1168,330,219,1717,32.09085614,35.93476995,68.02562609,19.21956902,12.75480489,1056100
889,94553,543,633,1176,497,533,2206,24.61468722,28.69446963,53.30915684,22.5294651,24.16137806,628400
890,94555,894,323,1217,127,92,1436,62.25626741,22.49303621,84.74930362,8.844011142,6.406685237,1078400
891,94556,747,511,1258,182,68,1508,49.53580902,33.88594164,83.42175066,12.06896552,4.50928382,1224100
892,94558,788,1469,2257,1414,1966,5637,13.97906688,26.05996097,40.03902785,25.08426468,34.87670747,693700
893,94559,68,142,210,170,297,677,10.04431315,20.97488922,31.01920236,25.11078287,43.87001477,704900
894,94560,522,643,1165,520,742,2427,21.50803461,26.49361351,48.00164813,21.42562835,30.57272353,870200
895,94561,578,1112,1690,1044,1479,4213,13.71943983,26.39449324,40.11393306,24.78044149,35.10562545,501200
896,94563,1048,558,1606,194,60,1860,56.34408602,30,86.34408602,10.43010753,3.225806452,1539900
897,94564,203,389,592,395,537,1524,13.32020997,25.52493438,38.84514436,25.91863517,35.23622047,590900
898,94565,654,1499,2153,1687,3112,6952,9.407364787,21.56214039,30.96950518,24.26639816,44.76409666,442300
899,94566,1894,1339,3233,582,427,4242,44.64875059,31.56529939,76.21404998,13.71994342,10.0660066,1195200
900,94567,1,3,4,6,24,34,2.941176471,8.823529412,11.76470588,17.64705882,70.58823529,383300
901,94568,3417,1950,5367,752,507,6626,51.5695744,29.42952007,80.99909448,11.3492303,7.651675219,983000
902,94571,64,125,189,114,137,440,14.54545455,28.40909091,42.95454545,25.90909091,31.13636364,398900
903,94572,27,46,73,76,116,265,10.18867925,17.35849057,27.54716981,28.67924528,43.77358491,546400
904,94574,163,191,354,141,87,582,28.00687285,32.81786942,60.82474227,24.22680412,14.94845361,1295900
905,94577,454,807,1261,881,1214,3356,13.52800954,24.04648391,37.57449344,26.25148987,36.17401669,667600
906,94578,52,105,157,143,307,607,8.566721582,17.29818781,25.86490939,23.55848435,50.57660626,633500
907,94579,165,297,462,315,417,1194,13.81909548,24.87437186,38.69346734,26.38190955,34.92462312,659600
908,94580,462,832,1294,826,1013,3133,14.7462496,26.5560166,41.3022662,26.36450686,32.33322694,649600
909,94582,2814,1623,4437,524,355,5316,52.93453725,30.53047404,83.46501129,9.857035365,6.677953348,1153600
910,94583,1759,1450,3209,601,344,4154,42.34472797,34.90611459,77.25084256,14.46798267,8.281174771,987300
911,94585,155,345,500,388,677,1565,9.904153355,22.04472843,31.94888179,24.79233227,43.25878594,419200
912,94586,77,55,132,34,13,179,43.01675978,30.72625698,73.74301676,18.99441341,7.262569832,1166700
913,94587,1232,1465,2697,1109,1208,5014,24.57120064,29.21818907,53.78938971,22.11806941,24.09254089,860300
914,94588,1575,838,2413,327,190,2930,53.75426621,28.60068259,82.35494881,11.16040956,6.484641638,1050600
915,94589,346,776,1122,723,1284,3129,11.05784596,24.80025567,35.85810163,23.10642378,41.03547459,372000
916,94590,130,251,381,335,766,1482,8.771929825,16.9365722,25.70850202,22.60458839,51.68690958,381400
917,94591,283,560,843,618,1106,2567,11.02454227,21.81534866,32.83989092,24.07479548,43.0853136,482700
918,94592,13,39,52,65,153,270,4.814814815,14.44444444,19.25925926,24.07407407,56.66666667,653700
919,94595,201,157,358,64,45,467,43.04068522,33.61884368,76.65952891,13.70449679,9.635974304,673500
920,94596,290,192,482,117,109,708,40.96045198,27.11864407,68.07909605,16.52542373,15.39548023,1081800
921,94597,396,445,841,220,144,1205,32.86307054,36.92946058,69.79253112,18.25726141,11.95020747,806800
922,94598,894,818,1712,461,326,2499,35.77430972,32.73309324,68.50740296,18.44737895,13.04521809,1050800
923,94601,252,646,898,850,1754,3502,7.195888064,18.44660194,25.64249001,24.27184466,50.08566533,581800
924,94602,187,180,367,180,354,901,20.75471698,19.97780244,40.73251942,19.97780244,39.28967814,919900
925,94603,131,410,541,640,1556,2737,4.786262331,14.97990501,19.76616734,23.38326635,56.85056631,447000
926,94605,164,399,563,524,1160,2247,7.298620383,17.75700935,25.05562973,23.3199822,51.62438807,695000
927,94606,261,429,690,456,677,1823,14.31705979,23.53263851,37.8496983,25.01371366,37.13658804,643100
928,94607,362,475,837,390,616,1843,19.64188823,25.77319588,45.4150841,21.1611503,33.4237656,640800
929,94608,297,331,628,311,494,1433,20.72575017,23.09839498,43.82414515,21.70272156,34.47313329,691300
930,94609,123,74,197,78,145,420,29.28571429,17.61904762,46.9047619,18.57142857,34.52380952,937000
931,94610,405,436,841,347,451,1639,24.71018914,26.60158633,51.31177547,21.171446,27.51677852,1125700
932,94611,1106,774,1880,430,405,2715,40.73664825,28.50828729,69.24493554,15.83793738,14.91712707,1199600
933,94612,158,214,372,200,279,851,18.56639248,25.14688602,43.7132785,23.50176263,32.78495887,848500
934,94618,355,299,654,139,114,907,39.14002205,32.96582139,72.10584344,15.32524807,12.56890849,1440300
935,94619,299,307,606,278,489,1373,21.77713037,22.35979607,44.13692644,20.24763292,35.61544064,790500
936,94621,147,454,601,637,1493,2731,5.38264372,16.62394727,22.00659099,23.32478945,54.66861955,445600
937,94702,161,68,229,42,33,304,52.96052632,22.36842105,75.32894737,13.81578947,10.85526316,958700
938,94703,446,532,978,307,263,1548,28.81136951,34.36692506,63.17829457,19.83204134,16.98966408,1061200
939,94704,310,211,521,115,160,796,38.94472362,26.50753769,65.45226131,14.44723618,20.10050251,787300
940,94705,410,300,710,184,125,1019,40.23552502,29.44062807,69.67615309,18.05691855,12.26692836,1420900
941,94706,729,608,1337,261,145,1743,41.82444062,34.88238669,76.70682731,14.97418244,8.318990247,964500
942,94707,40,48,88,40,42,170,23.52941176,28.23529412,51.76470588,23.52941176,24.70588235,1301800
943,94708,170,113,283,55,36,374,45.45454545,30.21390374,75.6684492,14.70588235,9.625668449,1208400
944,94709,96,49,145,22,29,196,48.97959184,25,73.97959184,11.2244898,14.79591837,1001900
945,94710,91,56,147,34,7,188,48.40425532,29.78723404,78.19148936,18.08510638,3.723404255,898500
946,94801,71,191,262,262,851,1375,5.163636364,13.89090909,19.05454545,19.05454545,61.89090909,475100
947,94803,163,327,490,323,599,1412,11.54390935,23.15864023,34.70254958,22.87535411,42.42209632,614700
948,94804,256,586,842,722,1680,3244,7.891491985,18.06411837,25.95561036,22.25647349,51.78791615,526600
949,94805,60,134,194,145,384,723,8.298755187,18.53388658,26.83264177,20.05532503,53.1120332,613400
950,94806,350,839,1189,1080,2107,4376,7.998171846,19.17276051,27.17093236,24.68007313,48.14899452,479200
951,94901,436,573,1009,589,911,2509,17.37744121,22.83778398,40.21522519,23.47548824,36.30928657,1136000
952,94903,488,585,1073,333,443,1849,26.39264467,31.63872363,58.03136831,18.00973499,23.9588967,940800
953,94904,288,261,549,110,86,745,38.65771812,35.03355705,73.69127517,14.76510067,11.54362416,1635600
954,94920,319,262,581,87,50,718,44.42896936,36.4902507,80.91922006,12.11699164,6.963788301,2000000
955,94923,1,1,2,2,7,11,9.090909091,9.090909091,18.18181818,18.18181818,63.63636364,1077700
956,94924,22,17,39,7,8,54,40.74074074,31.48148148,72.22222222,12.96296296,14.81481481,1119300
957,94925,245,137,382,43,33,458,53.49344978,29.91266376,83.40611354,9.388646288,7.205240175,1372500
958,94928,444,732,1176,761,868,2805,15.82887701,26.09625668,41.92513369,27.13012478,30.94474153,546100
959,94930,320,293,613,154,80,847,37.78040142,34.59268005,72.37308146,18.18181818,9.445100354,927100
960,94931,22,92,114,76,107,297,7.407407407,30.97643098,38.38383838,25.58922559,36.02693603,663100
961,94939,372,311,683,121,88,892,41.70403587,34.86547085,76.56950673,13.56502242,9.865470852,1697200
962,94941,779,694,1473,274,132,1879,41.45822246,36.93453965,78.39276211,14.58222459,7.025013305,1582800
963,94945,232,221,453,128,157,738,31.43631436,29.94579946,61.38211382,17.34417344,21.27371274,909300
964,94946,5,6,11,5,5,21,23.80952381,28.57142857,52.38095238,23.80952381,23.80952381,1736600
965,94947,434,587,1021,358,362,1741,24.92820218,33.71625503,58.64445721,20.56289489,20.7926479,851100
966,94949,215,384,599,268,359,1226,17.53670473,31.32137031,48.85807504,21.85970636,29.2822186,829100
967,94951,51,77,128,68,45,241,21.16182573,31.95020747,53.1120332,28.21576763,18.67219917,955000
968,94952,666,881,1547,642,596,2785,23.91382406,31.63375224,55.5475763,23.05206463,21.40035907,866200
969,94954,651,826,1477,623,617,2717,23.96025028,30.40117777,54.36142805,22.92970188,22.70887008,661700
970,94956,29,27,56,17,31,104,27.88461538,25.96153846,53.84615385,16.34615385,29.80769231,1299500
971,94957,106,94,200,26,9,235,45.10638298,40,85.10638298,11.06382979,3.829787234,2000000
972,94960,338,169,507,107,69,683,49.4875549,24.74377745,74.23133236,15.66617862,10.10248902,1308500
973,94963,22,31,53,28,19,100,22,31,53,28,19,928600
974,94965,38,54,92,75,77,244,15.57377049,22.13114754,37.70491803,30.73770492,31.55737705,1173700
975,94971,13,38,51,46,45,142,9.154929577,26.76056338,35.91549296,32.3943662,31.69014085,845200
976,95002,53,52,105,44,30,179,29.60893855,29.05027933,58.65921788,24.58100559,16.75977654,659100
977,95003,392,469,861,357,374,1592,24.62311558,29.45979899,54.08291457,22.42462312,23.49246231,935600
978,95004,33,75,108,58,68,234,14.1025641,32.05128205,46.15384615,24.78632479,29.05982906,780500
979,95005,68,68,136,33,30,199,34.17085427,34.17085427,68.34170854,16.58291457,15.07537688,804800
980,95006,575,605,1180,334,298,1812,31.73289183,33.38852097,65.1214128,18.43267108,16.44591611,646300
981,95008,469,366,835,311,326,1472,31.86141304,24.86413043,56.72554348,21.12771739,22.14673913,1230900
982,95010,161,232,393,136,110,639,25.19561815,36.30672926,61.50234742,21.28325509,17.2143975,760500
983,95012,133,339,472,396,687,1555,8.553054662,21.80064309,30.35369775,25.46623794,44.18006431,486000
984,95014,3526,1687,5213,502,310,6025,58.52282158,28,86.52282158,8.331950207,5.145228216,2000000
985,95017,11,31,42,19,10,71,15.49295775,43.66197183,59.15492958,26.76056338,14.08450704,908100
986,95018,185,214,399,186,169,754,24.53580902,28.38196286,52.91777188,24.66843501,22.4137931,657200
987,95019,14,33,47,78,154,279,5.017921147,11.82795699,16.84587814,27.95698925,55.19713262,471700
988,95020,988,1418,2406,1325,1889,5620,17.58007117,25.23131673,42.8113879,23.57651246,33.61209964,815900
989,95023,809,1465,2274,1335,1807,5416,14.93722304,27.04948301,41.98670606,24.64918759,33.36410635,609800
990,95030,671,576,1247,204,140,1591,42.17473287,36.20364551,78.37837838,12.82212445,8.799497172,2000000
991,95032,811,585,1396,279,168,1843,44.00434075,31.74172545,75.7460662,15.13836137,9.115572436,1726700
992,95033,132,142,274,62,48,384,34.375,36.97916667,71.35416667,16.14583333,12.5,1160400
993,95035,2016,1332,3348,675,689,4712,42.78438031,28.26825127,71.05263158,14.32512733,14.62224109,995200
994,95037,783,1028,1811,741,853,3405,22.99559471,30.19089574,53.18649046,21.76211454,25.05139501,954600
995,95045,34,75,109,70,117,296,11.48648649,25.33783784,36.82432432,23.64864865,39.52702703,726500
996,95046,28,52,80,102,245,427,6.557377049,12.17798595,18.735363,23.88758782,57.37704918,1092500
997,95050,329,404,733,366,379,1478,22.25981055,27.33423545,49.59404601,24.7631935,25.64276049,1140200
998,95051,1251,869,2120,568,595,3283,38.10539141,26.46969235,64.57508376,17.30124886,18.12366738,1253100
999,95054,232,243,475,149,209,833,27.85114046,29.17166867,57.02280912,17.88715486,25.09003601,1195700
1000,95060,562,595,1157,344,326,1827,30.76081007,32.56704981,63.32785988,18.8286809,17.84345922,971100
1001,95062,366,578,944,474,493,1911,19.1522763,30.24594453,49.39822083,24.80376766,25.79801151,840100
1002,95065,124,98,222,84,95,401,30.92269327,24.43890274,55.36159601,20.94763092,23.69077307,931400
1003,95066,326,343,669,223,148,1040,31.34615385,32.98076923,64.32692308,21.44230769,14.23076923,920600
1004,95070,1334,671,2005,227,139,2371,56.26318009,28.30029523,84.56347533,9.574019401,5.862505272,2000000
1005,95073,167,218,385,144,127,656,25.45731707,33.23170732,58.68902439,21.95121951,19.3597561,842800
1006,95075,1,2,3,12,13,28,3.571428571,7.142857143,10.71428571,42.85714286,46.42857143,809000
1007,95076,444,1277,1721,1899,3923,7543,5.886252154,16.92960361,22.81585576,25.17565955,52.00848469,626100
1008,95110,159,311,470,322,556,1348,11.79525223,23.07121662,34.86646884,23.88724036,41.2462908,739600
1009,95111,630,1008,1638,937,1623,4198,15.00714626,24.01143402,39.01858028,22.32015245,38.66126727,661700
1010,95112,199,448,647,525,974,2146,9.27306617,20.87604846,30.14911463,24.46411929,45.38676608,823900
1011,95116,346,644,990,739,1593,3322,10.4154124,19.3859121,29.8013245,22.24563516,47.95304034,687900
1012,95117,199,206,405,175,214,794,25.06297229,25.94458438,51.00755668,22.04030227,26.95214106,1141000
1013,95118,975,982,1957,622,758,3337,29.21786035,29.42762961,58.64548996,18.63949655,22.71501349,1111900
1014,95119,335,377,712,242,295,1249,26.82145717,30.18414732,57.00560448,19.3755004,23.61889512,950700
1015,95120,1661,1076,2737,543,429,3709,44.78296037,29.01051496,73.79347533,14.64006471,11.56645996,1546400
1016,95121,700,669,1369,468,593,2430,28.80658436,27.5308642,56.33744856,19.25925926,24.40329218,838900
1017,95122,1006,1574,2580,1457,2214,6251,16.09342505,25.1799712,41.27339626,23.30827068,35.41833307,674500
1018,95123,1103,1153,2256,716,865,3837,28.74641647,30.04951785,58.79593432,18.66041178,22.5436539,889800
1019,95124,1848,1462,3310,624,504,4438,41.64037855,32.94276701,74.58314556,14.06038756,11.35646688,1259000
1020,95125,994,1076,2070,778,925,3773,26.34508349,28.51842036,54.86350384,20.62019613,24.51630003,1300600
1021,95126,294,454,748,397,658,1803,16.30615641,25.18025513,41.48641154,22.01885746,36.494731,1011900
1022,95127,352,650,1002,798,1360,3160,11.13924051,20.56962025,31.70886076,25.25316456,43.03797468,806400
1023,95128,233,449,682,454,547,1683,13.84432561,26.67855021,40.52287582,26.97563874,32.50148544,1054000
1024,95129,2148,832,2980,286,197,3463,62.02714409,24.02541149,86.05255559,8.258735201,5.688709212,1641700
1025,95130,788,467,1255,302,351,1908,41.29979036,24.47589099,65.77568134,15.82809224,18.39622642,1409500
1026,95131,227,266,493,202,306,1001,22.67732268,26.57342657,49.25074925,20.17982018,30.56943057,976300
1027,95132,1524,1212,2736,603,639,3978,38.3107089,30.46757164,68.77828054,15.15837104,16.06334842,1072200
1028,95133,298,393,691,371,476,1538,19.37581274,25.5526658,44.92847854,24.12223667,30.94928479,869200
1029,95134,31,61,92,57,46,195,15.8974359,31.28205128,47.17948718,29.23076923,23.58974359,379800
1030,95135,867,548,1415,184,118,1717,50.4950495,31.91613279,82.41118229,10.71636575,6.872451951,1158400
1031,95136,175,228,403,288,415,1106,15.82278481,20.61482821,36.43761302,26.039783,37.52260398,897500
1032,95138,290,167,457,87,68,612,47.38562092,27.2875817,74.67320261,14.21568627,11.11111111,1129600
1033,95139,136,228,364,223,239,826,16.46489104,27.60290557,44.06779661,26.99757869,28.9346247,904600
1034,95148,1399,1224,2623,783,891,4297,32.55759832,28.48498953,61.04258785,18.22201536,20.73539679,998600
1035,95202,208,364,572,447,751,1770,11.75141243,20.56497175,32.31638418,25.25423729,42.42937853,265400
1036,95203,87,218,305,245,453,1003,8.673978066,21.73479561,30.40877368,24.42671984,45.16450648,268100
1037,95204,188,466,654,692,1255,2601,7.227989235,17.91618608,25.14417532,26.60515186,48.25067282,286300
1038,95205,197,579,776,864,1760,3400,5.794117647,17.02941176,22.82352941,25.41176471,51.76470588,225400
1039,95206,539,1541,2080,2187,4315,8582,6.280587276,17.95618737,24.23677464,25.48357026,50.27965509,291800
1040,95207,705,1355,2060,1405,2042,5507,12.80188851,24.60504812,37.40693663,25.51298348,37.0800799,318500
1041,95209,680,981,1661,1036,1523,4220,16.11374408,23.2464455,39.36018957,24.54976303,36.09004739,367400
1042,95210,285,529,814,581,999,2394,11.9047619,22.09690894,34.00167084,24.26900585,41.72932331,259000
1043,95212,590,1119,1709,1067,1214,3990,14.78696742,28.04511278,42.8320802,26.74185464,30.42606516,401500
1044,95215,167,573,740,654,1166,2560,6.5234375,22.3828125,28.90625,25.546875,45.546875,303500
1045,95219,397,570,967,521,638,2126,18.67356538,26.81091251,45.48447789,24.50611477,30.00940734,436900
1046,95220,95,197,292,151,159,602,15.7807309,32.72425249,48.50498339,25.08305648,26.41196013,642500
1047,95222,25,90,115,77,104,296,8.445945946,30.40540541,38.85135135,26.01351351,35.13513514,399200
1048,95223,21,11,32,23,16,71,29.57746479,15.49295775,45.07042254,32.3943662,22.53521127,360600
1049,95224,32,64,96,37,35,168,19.04761905,38.0952381,57.14285714,22.02380952,20.83333333,327800
1050,95228,9,35,44,40,50,134,6.71641791,26.11940299,32.8358209,29.85074627,37.31343284,350500
1051,95230,6,3,9,13,33,55,10.90909091,5.454545455,16.36363636,23.63636364,60,591900
1052,95231,22,68,90,106,180,376,5.85106383,18.08510638,23.93617021,28.19148936,47.87234043,341300
1053,95236,47,94,141,84,108,333,14.11411411,28.22822823,42.34234234,25.22522523,32.43243243,501400
1054,95237,37,78,115,77,142,334,11.07784431,23.35329341,34.43113772,23.05389222,42.51497006,372700
1055,95240,327,642,969,725,1292,2986,10.95110516,21.5003349,32.45144005,24.27997321,43.26858674,352400
1056,95242,681,1225,1906,1100,1340,4346,15.66958122,28.18683847,43.8564197,25.31063046,30.83294984,440100
